fips,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transport_warehouse_utilities,information,finance_insurance_realestate,prof_scientific_waste,edu_health,arts_recreation,public_admin,other,year
27133,34609,40353,35625,35000,17024,43313,36667,34964,66250,28175,11875,40625,24816,2014
27135,31548,41078,34503,29866,18125,45602,22500,31563,42500,30054,22625,50787,21875,2014
27137,30040,39298,41991,42979,17455,46597,30868,35139,43588,30408,11747,48948,21809,2014
27139,44286,49601,53442,54853,31939,54045,58214,58296,66056,41716,39269,60759,27393,2014
27141,22381,48228,50248,42127,27118,58808,45556,42677,56642,36627,24180,55699,28401,2014
27143,32244,42907,36135,43083,18712,46528,31023,37000,28750,30167,28125,48000,26875,2014
27145,25123,41608,36409,41334,17742,39121,39669,39379,45524,29222,9755,51322,24692,2014
27147,32289,34396,39726,45676,19655,51250,31339,49417,42500,34573,17212,46364,19107,2014
27149,40625,38370,41422,30938,18200,36786,24028,38250,41000,22986,13333,47404,20000,2014
27151,39148,37188,41098,34479,24129,48684,31429,16000,33625,26789,15250,44545,21528,2014
27153,25345,32193,35336,35694,21536,38477,32798,29929,31875,27183,11406,43315,21131,2014
27155,44659,30938,27438,45000,20417,41458,17321,32083,31250,26394,16477,50234,17778,2014
27157,28685,41786,40739,48750,20588,40203,42083,34398,42938,37857,28438,48438,31319,2014
27159,27656,35089,29184,34643,20162,39531,20450,30417,34375,27254,9375,39013,13977,2014
27161,32260,40521,35699,40000,21726,43311,31250,34773,41083,31426,5750,52500,30521,2014
27163,28125,51003,65686,61464,23095,50681,56299,54187,66152,41756,17404,61169,29295,2014
27165,27220,31766,26855,39904,18571,46932,31875,33500,34531,31111,9167,34764,21250,2014
27167,40647,41389,40690,43289,20361,54688,15875,38750,30083,30867,21667,34554,31154,2014
27169,26218,34149,33205,37971,11747,46215,27136,35600,40500,26250,10132,47128,17841,2014
27171,27788,46602,50528,53167,26522,51707,52234,58195,52457,38568,11641,60228,24345,2014
27173,38846,36927,33500,41761,20202,37829,24583,37292,35000,25489,23077,42813,30764,2014
28001,17011,20625,27054,34300,25163,33898,33250,29286,50417,28116,18295,33472,20993,2014
28003,20863,32951,29612,34250,20190,51196,33106,27962,43250,29602,15469,28858,22258,2014
28005,10938,27074,33295,24464,16276,38750,41908,40625,30536,17003,NA,32083,21875,2014
28007,23958,30817,25888,45469,18237,45625,28036,36250,55625,28333,18689,32796,23214,2014
28009,NA,23141,30643,36736,12434,37955,40833,50974,"250,000+",20547,NA,22411,26530,2014
28011,25342,22132,26945,26763,19043,40833,26492,37130,45395,21287,13902,29486,19623,2014
28013,16837,31250,26257,24770,20050,28125,30938,31920,25750,20337,NA,23068,16935,2014
28015,19167,31250,26469,76063,17143,52330,36964,80582,32829,45682,NA,28482,21638,2014
28017,20675,21910,25978,20828,19375,30989,NA,24674,41875,25979,NA,34500,20250,2014
28019,31250,29828,35948,27266,11612,43250,36250,22136,36354,27868,18000,29405,25125,2014
28021,26118,18839,27222,29896,8922,30000,NA,16458,51528,20808,18700,6000,6250,2014
28023,21692,24441,27357,26500,14491,40179,51750,26417,27188,27434,15074,31250,19868,2014
28025,37500,21370,41387,17203,16648,43185,24471,30645,40714,27258,16979,36806,20750,2014
28027,23182,19844,29329,30030,16755,39643,30833,33365,31544,25630,19138,29593,11768,2014
28029,21464,38632,32525,18075,22885,31383,26382,32672,50944,23373,9226,30956,23667,2014
28031,25197,24237,26742,30330,18697,44350,NA,31750,34211,27444,9479,31146,22386,2014
28033,48625,35743,42625,40495,24060,50815,43368,39741,44054,36506,31250,44481,24770,2014
28035,17241,29421,26479,26406,15157,42054,30145,30705,43160,26739,10565,34614,16920,2014
28037,22205,30642,34071,35278,20000,44470,27143,24701,94063,35567,NA,30938,36591,2014
28039,3623,52592,52905,23519,13823,47469,65417,41603,21493,30084,NA,29911,25787,2014
28041,26992,35825,41786,60106,11123,46701,42625,20833,35500,30780,NA,32277,43913,2014
28043,37885,29412,29040,33750,11983,27355,NA,35733,52125,20714,NA,29063,15057,2014
28045,11944,38944,34813,40868,20939,36578,23307,35184,49034,35051,28019,40856,20894,2014
28047,16953,31438,39832,36790,19644,40862,31875,32453,49823,32179,25809,38696,20598,2014
28049,21888,30795,30568,36687,19875,32038,33177,33818,44560,29563,17926,37875,23894,2014
28051,22417,20182,21918,23750,15313,47353,13839,30625,14861,22762,14500,31184,23844,2014
28053,18654,28011,17727,33654,16222,35833,NA,25547,92578,26370,NA,25341,30313,2014
28055,23958,56445,40500,NA,25227,23571,NA,11042,NA,16944,NA,24375,20000,2014
28057,18266,34375,30917,16938,20795,32442,51042,26939,65552,38000,"2,500-",41991,27304,2014
28059,17125,29171,49326,35392,20846,41804,34508,31532,47083,32113,28676,44364,20822,2014
28061,35921,28281,26974,29241,17353,30643,28917,27717,18839,26202,NA,27083,39722,2014
28063,35129,45216,17464,38375,4639,32568,NA,NA,NA,26067,22250,23580,NA,2014
28065,41008,40082,23015,30759,15905,35847,NA,21378,31302,21715,NA,37137,14500,2014
28067,24089,30736,27377,37308,15798,44271,25214,34236,26526,30311,7679,32346,26671,2014
28069,22875,40774,29336,26058,11646,40045,NA,30478,43696,18803,4310,33750,31000,2014
28071,21280,31572,31844,66607,19665,31082,34333,30762,43780,28353,13964,33516,18125,2014
28073,41532,30837,39239,46926,21959,39964,37708,32337,50375,35570,7323,39779,28632,2014
28075,24476,27329,32169,32439,17668,48125,29417,31102,41215,30522,16313,34641,18095,2014
28077,26184,37692,36053,42917,19863,50708,53409,25469,48750,31232,9821,46667,13917,2014
28079,32318,30104,20385,52986,19077,31869,NA,26291,38563,32222,17431,29271,17847,2014
28081,28176,25359,33562,34355,20490,40669,27174,31226,36892,34335,9539,35868,27000,2014
28083,40000,38397,24916,36190,15815,31500,55307,36023,67969,29596,15046,31716,15439,2014
28085,23822,39896,35585,22417,24931,26103,11982,28040,73214,30171,12279,40852,18417,2014
28087,20592,35014,40514,30347,14805,47659,26488,27480,40819,30213,7712,39000,14327,2014
28089,24318,31551,47579,50920,25523,47667,38294,49770,65949,41622,20957,47203,26760,2014
28091,23320,42128,21508,31346,14480,45319,46726,44844,26277,27157,"2,500-",26360,21563,2014
28093,25721,40663,33605,39048,23977,42346,22459,36750,31364,28924,40857,30123,24431,2014
28095,33313,33750,34689,39391,18720,39000,4674,23987,31641,27441,21618,33625,25390,2014
28097,30000,31367,31427,19135,13622,35156,24300,35852,50515,30632,NA,38750,27500,2014
28099,43148,31168,27022,39453,16461,27652,28125,26250,21750,29170,28188,31271,21489,2014
28101,16926,26583,31101,26019,20770,36909,50500,41250,23704,32732,12171,36207,17656,2014
28103,22372,37031,19444,18304,23214,51161,NA,16167,60694,17338,NA,36458,15919,2014
28105,50750,21166,36051,34187,14117,43520,28333,21580,37924,29911,6818,33242,25556,2014
28107,25313,29573,36386,30348,24764,46056,50270,40934,30804,33562,30139,39653,19801,2014
28109,16782,32240,40242,48500,22764,46679,28429,28800,52650,30458,27688,44492,17210,2014
28111,36000,32713,31151,40147,15719,48902,NA,21328,54293,24205,17083,26506,29390,2014
28113,28340,28107,26117,36026,20148,38827,42634,23250,36790,31574,11127,33197,25134,2014
28115,26840,30087,29615,31442,23267,41050,26357,27647,47716,35399,2768,33354,16207,2014
28117,38250,22904,27395,30179,21924,39531,26326,22500,26035,28719,NA,37569,16944,2014
28119,27431,39018,21971,27014,18839,42888,NA,19643,94231,24952,17596,23594,11836,2014
28121,15996,34201,45509,49961,26175,47743,44240,39577,48870,40610,22036,41319,27719,2014
28123,31061,22871,26185,32303,14365,38750,12788,30106,14970,25130,13036,32661,16775,2014
28125,22083,16667,28894,30583,14792,21875,73650,35461,60455,28707,27969,25694,12344,2014
28127,32167,27197,26783,22014,16775,48993,50389,30369,39150,27946,17386,31591,27575,2014
28129,35474,35966,32421,31250,21113,42394,50771,26944,23300,29917,34276,37031,19390,2014
28131,27117,45333,49598,53906,18953,36563,40375,32596,40532,25550,13333,28438,27250,2014
28133,16563,32202,25216,30966,16353,22500,10250,26375,20962,21050,38269,27988,20025,2014
28135,27826,23561,26776,45395,24448,26250,22188,19917,30707,19779,14345,29040,28281,2014
28137,16466,40506,30949,33634,17308,42883,40263,33380,51083,34060,27326,40222,26260,2014
28139,19673,34875,27375,35804,16924,39013,25759,22983,35938,25658,23929,30562,14696,2014
28141,27917,29792,28305,30982,16741,26328,NA,28519,25400,32592,8667,38397,25864,2014
28143,34722,31964,26863,33750,15448,30521,60227,24940,43102,33636,27799,31326,38828,2014
28145,27381,22232,30225,44226,20345,33837,26406,27348,31722,27406,27794,31250,19784,2014
28147,39079,22046,23313,40590,18190,21696,26406,27229,64688,25127,10707,32422,20125,2014
28149,28340,41369,36557,28750,23780,51774,25144,28125,61686,31776,23795,33520,21500,2014
28151,25893,24934,31450,33652,17870,33304,28594,32333,29868,26927,17217,31408,24375,2014
28153,22174,35539,22984,35260,17004,40417,NA,20333,26641,22164,NA,26580,26862,2014
28155,28646,31863,39276,52788,14500,31989,58684,15000,39750,30769,"250,000+",21824,23750,2014
28157,55580,30950,24625,43488,15060,56056,NA,16667,NA,23066,NA,29264,28343,2014
28159,43355,15966,27520,32083,25786,41563,45795,36136,38438,25729,20642,30745,26111,2014
28161,16058,31974,28333,36250,12862,32017,NA,23208,26696,25845,35132,21722,41875,2014
28163,27207,24760,32557,31212,21239,53125,29063,31910,32963,21503,15761,40022,21250,2014
29001,30353,31875,31711,32321,16513,33700,39688,27652,16417,28144,4175,36058,26176,2014
29003,48875,39028,41619,45875,18802,53750,32250,33906,37083,34095,30125,32409,18098,2014
29005,36181,27125,36979,42500,16500,51250,24375,40250,41042,30665,"2,500-",45500,20938,2014
29007,31809,25625,36029,33688,23782,45641,30766,29125,26190,25973,8250,30995,26513,2014
29009,23417,24973,29714,38958,20475,31682,21471,31426,44297,24726,8220,32578,22766,2014
29011,24263,33171,30953,32303,17697,40784,24118,30833,21833,27788,NA,28802,13173,2014
29013,20750,34430,39545,40625,25603,44063,35114,35707,43245,22065,6111,29245,18333,2014
29015,18347,33261,30877,38371,18711,30439,20458,22974,26786,23942,16667,30568,16875,2014
29017,26442,31467,31935,24375,25265,43849,33953,28750,33611,28281,7045,28214,29896,2014
29019,23056,30835,35729,39655,18139,42668,32135,40122,40497,33021,5193,44409,25032,2014
29021,31507,35787,36140,36419,15166,40401,31944,41793,40259,27372,17822,37152,19774,2014
29023,31215,29907,30406,32481,17956,40737,58250,34612,34891,25973,6227,31514,16214,2014
29025,36204,35817,43182,50278,20559,47448,26250,38771,46641,31286,12500,30380,18750,2014
29027,17500,36044,33358,33500,25523,49087,38665,34839,43780,30166,18618,41735,22309,2014
29029,30217,22198,28475,34891,16740,33393,31386,27608,44107,31855,14545,32254,19904,2014
29031,30707,34140,41285,39875,19743,49063,43611,31659,32813,30877,7245,37600,21040,2014
29033,36750,53594,37500,28125,17446,44327,30268,52500,21042,22724,30278,29107,24519,2014
29035,21563,31875,28512,NA,21771,44688,"2,500-",50391,54417,15840,66548,33145,47813,2014
29037,27532,48896,40739,42957,22091,46092,63923,40753,55062,35155,9420,56426,26504,2014
29039,18583,21613,35855,26473,21339,36099,45938,33750,31136,26516,36563,25338,10956,2014
29041,31500,20667,31339,40833,20306,46513,27813,23947,18250,21469,20625,35893,15417,2014
29043,22321,36104,39895,50991,26405,45239,31528,35407,43350,32667,21074,40879,26863,2014
29045,26591,36346,35043,31607,26250,44917,NA,36250,75192,21458,21172,38527,14135,2014
29047,27167,43636,50398,46225,24015,51969,44131,44303,56401,35421,23919,52720,25376,2014
29049,46923,45000,43636,50190,24348,48182,46167,44853,32500,28018,18500,35842,25227,2014
29051,30781,35207,32054,36905,23817,48510,33894,42276,48182,34776,25750,40831,25316,2014
29053,30393,39191,32843,41023,20570,58233,32750,36940,46250,30019,19554,32309,24779,2014
29055,16534,35464,24740,43162,24567,41419,26591,26636,36161,24195,27167,28182,15383,2014
29057,28482,20724,28958,21458,14593,42778,26528,19531,67782,26361,40703,30556,20625,2014
29059,22344,32176,30811,32250,20288,37132,11631,30048,29891,26456,38047,37232,16193,2014
29061,26471,28750,32000,26500,21284,30417,18750,32212,30556,33529,30833,30417,17750,2014
29063,17481,50268,41917,32214,16097,52258,70000,31389,33684,28438,"2,500-",32259,23750,2014
29065,23393,20898,26012,43194,21557,52292,30789,26731,32679,25505,11000,35987,28633,2014
29067,15750,33625,23283,44375,19550,41366,43654,27795,28750,20677,7097,30404,11107,2014
29069,25592,24601,37629,28125,20568,35038,31650,40208,32308,25316,51750,32078,17645,2014
29071,21327,40646,35621,40281,18384,40607,45107,35873,36537,32485,20833,42865,25099,2014
29073,14931,34878,34713,23194,18321,43235,52986,28083,14167,25200,2868,29175,27500,2014
29075,25833,28750,34583,44250,20750,37188,10000,27708,41250,26811,9167,33750,12344,2014
29077,26116,34067,37009,38701,18403,39502,33463,31320,39097,28438,11222,35686,21206,2014
29079,27321,25000,37536,20313,12369,53667,36875,21111,31964,28404,24375,30000,19205,2014
29081,30417,31250,33750,21711,25676,34688,21473,24583,11833,30920,2813,29931,18611,2014
29083,32000,34688,32793,27206,18410,38056,22563,26926,26731,26660,6600,34821,15058,2014
29085,23049,30694,26250,25938,17368,31557,54432,22604,9638,23056,13661,24777,15500,2014
29087,38125,28750,35250,37917,28750,40625,21375,33542,30521,21349,20000,31971,19107,2014
29089,30714,32298,32143,31417,18333,31696,19375,35987,41705,27500,6563,31786,26827,2014
29091,15204,21991,30171,34551,19398,32449,37377,30107,21140,24607,5286,31211,22150,2014
29093,30625,33988,31750,50313,19906,31146,68125,25179,17150,23231,21250,30081,15625,2014
29095,18013,37970,40961,42796,22473,41161,50697,40984,50469,33262,22055,48204,22025,2014
29097,22147,28106,37417,35394,18908,43223,39861,32107,35594,28516,20873,34366,19768,2014
29099,11326,38129,42494,44397,22484,50131,53971,44838,42409,33324,22024,48243,24167,2014
29101,24196,31735,34322,38947,16447,36111,26815,30047,28420,26284,16583,42976,20106,2014
29103,27455,25417,32188,53750,26875,21750,NA,26471,35417,25221,25795,40417,11285,2014
29105,25250,27188,29609,30510,19900,37639,27083,28063,41055,26297,13083,40644,14201,2014
29107,22192,48482,42489,29158,21750,43720,41354,31332,29700,30741,58427,37600,20948,2014
29109,21857,27138,33389,40417,20637,31529,33047,30417,38036,23380,15893,36833,17301,2014
29111,30000,29722,36631,35781,25378,31087,"2,500-",22330,51667,17742,19063,40625,13125,2014
29113,27206,41140,42250,43113,20255,41484,67727,33420,48500,28829,21932,32500,19873,2014
29115,23220,31321,32622,27389,21135,43264,27333,27813,22188,25658,6855,33164,21000,2014
29117,27639,41953,32723,23365,21816,47535,30750,28000,40673,23511,18864,36329,14961,2014
29119,35694,30767,28763,31500,29050,40673,32212,27109,32583,24600,14526,34276,17171,2014
29121,26250,30556,30060,35398,22702,39583,32250,35804,21667,25876,18646,29329,20714,2014
29123,26250,39375,31331,12415,19896,24345,21000,23681,20875,20963,11875,26825,20625,2014
29125,37604,42386,31071,30673,21908,43125,NA,26824,39571,25618,NA,30603,14145,2014
29127,24625,36875,35131,26734,17688,46078,27096,32579,53661,26756,15972,34878,21358,2014
29129,26417,40500,41250,27019,21509,38750,40125,22143,33333,28056,NA,23750,27500,2014
29131,22273,31869,24779,35217,22951,35896,40238,27454,34493,30998,13536,33472,21820,2014
29133,29123,25461,31102,34150,18920,29397,24688,20786,20882,18630,NA,25369,18250,2014
29135,29583,37857,29248,36250,16490,47008,50313,34028,33750,31694,22083,34056,25966,2014
29137,35303,22857,32275,38900,18469,31364,31667,25729,30946,23333,12250,35142,25000,2014
29139,19375,33468,33208,40404,16530,54331,36563,30500,52596,21085,28583,31341,18375,2014
29141,28699,28098,27275,31393,18578,51406,50000,31250,22014,25183,NA,32531,14773,2014
29143,33375,32557,34104,33727,19911,30227,13750,25000,33221,23218,55625,31644,19397,2014
29145,23627,33979,35231,30379,19611,34949,30690,34146,31515,30526,16212,37728,19250,2014
29147,26071,33307,35243,31989,12755,31563,21446,28889,10508,22252,4138,31533,15592,2014
29149,21511,27024,26786,35625,16188,45972,19375,30450,30694,21810,28958,34861,30852,2014
29151,29732,36447,35974,32768,25581,47344,27500,35129,43750,24854,21513,35019,28684,2014
29153,12639,26286,27206,26667,18091,40167,NA,22875,25375,28269,NA,28125,21652,2014
29155,33068,27273,42523,33824,20095,36118,21875,30952,21450,23144,28611,30268,21813,2014
29157,25078,32253,35722,36645,17057,41106,29919,28214,31563,32253,18527,38021,21175,2014
29159,21484,30152,30465,31582,19018,32935,21094,32198,25376,29018,20833,34938,17474,2014
29161,17589,40179,35779,36803,22703,39821,24375,32192,22328,26549,8657,34206,24519,2014
29163,19010,38556,39290,33214,20410,34185,34836,27721,29919,28077,13636,29158,19479,2014
29165,31392,42461,54486,54013,31241,45675,56023,45764,61638,41630,20713,54028,25167,2014
29167,32475,31596,28269,30909,21207,41356,26250,26930,34750,26330,4107,29704,22375,2014
29169,24063,25818,33345,29537,17280,24167,16250,34806,44286,27887,8810,41810,17196,2014
29171,27269,18750,32981,31618,15144,24531,NA,37500,NA,30164,NA,27969,27917,2014
29173,27269,36023,42058,31875,18166,35469,4286,27209,30694,24609,12143,31369,17266,2014
29175,35089,43828,30227,32197,20785,38505,25882,31429,36063,23341,18438,32985,21332,2014
29177,31750,48472,40678,40250,23140,45950,21952,37695,44048,32730,8750,35750,18447,2014
29179,11406,33281,40179,36350,18333,20938,26250,19688,56250,17656,8750,20833,15100,2014
29181,18523,23382,24865,45625,11509,50646,19000,21955,50282,20503,4181,33214,22955,2014
29183,42269,45489,63957,49955,24490,52304,61338,51748,62532,37044,17264,50502,27111,2014
29185,13681,26250,37216,31458,15989,51750,4826,24779,32933,22279,NA,22450,13958,2014
29186,25417,44809,30754,31776,21652,46992,61987,37188,30590,25728,11607,35871,23594,2014
29187,6786,34801,33358,25813,18660,47667,21625,28240,28239,27605,21731,31046,17270,2014
29189,60508,42236,55229,49627,22763,44080,53871,51583,61427,37263,16827,47378,23866,2014
29195,30667,30590,31343,43125,16277,44833,29583,26106,27500,25509,7989,32917,16063,2014
29197,16705,20481,26736,35972,15069,32045,NA,26667,34167,22542,28125,37500,22700,2014
29199,22150,25824,31172,17917,15690,32083,27292,20500,43250,27520,NA,36250,21932,2014
